baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.51,0.54,0.54,0.57,0.5
0.52,0.55,0.55,0.58,0.51
0.52,0.55,0.55,0.58,0.52
0.53,0.57,0.57,0.59,0.52
0.54,0.59,0.59,0.6,0.53
0.53,0.57,0.57,0.59,0.53
0.54,0.59,0.59,0.6,0.53
0.54,0.59,0.59,0.6,0.54
0.54,0.59,0.59,0.6,0.54
0.54,0.59,0.59,0.61,0.54
0.55,0.61,0.61,0.62,0.54
0.55,0.61,0.61,0.62,0.54
0.55,0.61,0.61,0.62,0.54
0.54,0.59,0.59,0.6,0.53
0.53,0.57,0.57,0.59,0.52
0.52,0.55,0.55,0.57,0.51
0.52,0.55,0.55,0.57,0.51
0.52,0.55,0.55,0.57,0.51
0.52,0.55,0.55,0.57,0.51
0.51,0.54,0.54,0.56,0.51
0.51,0.54,0.54,0.56,0.51
0.52,0.55,0.55,0.57,0.51
0.53,0.57,0.57,0.59,0.52
0.52,0.55,0.55,0.57,0.52
0.51,0.54,0.54,0.55,0.51
0.52,0.55,0.55,0.57,0.51
0.52,0.55,0.55,0.56,0.52
0.51,0.54,0.54,0.55,0.51
0.52,0.55,0.55,0.56,0.51
0.53,0.57,0.57,0.57,0.52
0.53,0.57,0.57,0.57,0.52
0.54,0.59,0.59,0.59,0.52
0.55,0.61,0.61,0.6,0.53
0.56,0.63,0.63,0.62,0.54
0.57,0.64,0.64,0.63,0.55
0.57,0.64,0.64,0.63,0.55
0.57,0.64,0.64,0.63,0.56
0.58,0.66,0.66,0.64,0.56
0.58,0.66,0.66,0.64,0.56
0.58,0.66,0.66,0.64,0.57
0.58,0.66,0.66,0.63,0.57
0.59,0.68,0.68,0.65,0.57
0.59,0.68,0.68,0.65,0.57
0.59,0.68,0.68,0.64,0.57
0.6,0.7,0.7,0.66,0.57
0.61,0.71,0.71,0.67,0.58
0.61,0.71,0.71,0.67,0.59
0.61,0.71,0.71,0.67,0.59
0.6,0.7,0.7,0.66,0.6
0.59,0.68,0.68,0.65,0.6
0.58,0.66,0.66,0.63,0.6
0.59,0.68,0.68,0.64,0.6
0.6,0.7,0.7,0.66,0.61
0.6,0.7,0.7,0.66,0.62
0.61,0.71,0.71,0.67,0.63
0.61,0.71,0.71,0.67,0.64
0.62,0.73,0.73,0.68,0.64
0.63,0.75,0.75,0.69,0.65
0.63,0.75,0.75,0.7,0.65
0.63,0.75,0.75,0.7,0.66
0.64,0.77,0.77,0.72,0.67
0.64,0.77,0.77,0.71,0.67
0.63,0.75,0.75,0.7,0.67
0.63,0.75,0.75,0.7,0.67
0.62,0.73,0.73,0.68,0.66
0.62,0.73,0.71,0.68,0.66
0.62,0.73,0.7,0.68,0.66
0.62,0.73,0.7,0.68,0.66
0.62,0.73,0.7,0.68,0.65
0.62,0.73,0.7,0.69,0.66
0.61,0.71,0.68,0.67,0.66
0.62,0.73,0.7,0.69,0.66
0.62,0.73,0.7,0.69,0.67
0.62,0.73,0.7,0.69,0.68
0.62,0.73,0.7,0.69,0.67
0.62,0.73,0.7,0.69,0.68
0.62,0.73,0.7,0.7,0.67
0.63,0.75,0.71,0.72,0.68
0.63,0.75,0.73,0.73,0.68
0.63,0.75,0.72,0.73,0.69
0.63,0.75,0.73,0.73,0.69
0.63,0.75,0.73,0.73,0.7
0.64,0.77,0.75,0.74,0.71
0.65,0.79,0.78,0.77,0.72
0.64,0.77,0.76,0.75,0.72
0.64,0.77,0.75,0.75,0.72
0.64,0.77,0.75,0.75,0.72
0.63,0.75,0.73,0.73,0.71
0.62,0.73,0.7,0.71,0.7
0.62,0.73,0.7,0.71,0.69
0.62,0.73,0.7,0.71,0.69
0.63,0.75,0.72,0.73,0.69
0.63,0.75,0.71,0.72,0.69
0.62,0.73,0.7,0.71,0.68
0.62,0.73,0.7,0.7,0.68
0.63,0.75,0.72,0.72,0.68
0.64,0.77,0.74,0.73,0.69
0.64,0.77,0.74,0.73,0.7
0.65,0.79,0.76,0.75,0.7
0.66,0.8,0.79,0.77,0.71
0.66,0.8,0.79,0.77,0.72
0.66,0.8,0.78,0.77,0.72
0.65,0.79,0.76,0.75,0.71
0.65,0.79,0.76,0.75,0.71
0.65,0.79,0.76,0.75,0.71
0.66,0.8,0.77,0.76,0.71
0.66,0.8,0.77,0.76,0.72
0.65,0.79,0.76,0.74,0.72
0.64,0.77,0.75,0.73,0.72
0.64,0.77,0.75,0.73,0.72
0.64,0.77,0.75,0.73,0.71
0.63,0.75,0.73,0.72,0.7
0.63,0.75,0.73,0.72,0.71
0.63,0.75,0.74,0.72,0.7
0.64,0.77,0.76,0.74,0.71
0.64,0.77,0.76,0.74,0.71
0.64,0.77,0.76,0.74,0.72
0.63,0.75,0.75,0.73,0.72
0.62,0.73,0.74,0.71,0.71
0.62,0.73,0.74,0.71,0.7
0.62,0.73,0.74,0.71,0.7
0.62,0.73,0.73,0.71,0.7
0.61,0.71,0.71,0.69,0.69
0.62,0.73,0.72,0.71,0.69
0.63,0.75,0.74,0.72,0.7
0.63,0.75,0.73,0.71,0.71
0.63,0.75,0.73,0.71,0.71
