baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.51,0.54,0.56,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.51,0.54,0.56,0.55,0.52
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.56,0.55,0.51
0.51,0.54,0.56,0.55,0.52
0.51,0.54,0.56,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.52
0.5,0.53,0.55,0.55,0.51
0.5,0.53,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.51
0.51,0.54,0.55,0.55,0.52
0.51,0.54,0.55,0.55,0.52
0.51,0.54,0.56,0.56,0.52
0.51,0.54,0.56,0.55,0.52
0.51,0.54,0.56,0.55,0.52
0.51,0.55,0.56,0.56,0.52
0.51,0.54,0.56,0.55,0.52
0.51,0.54,0.55,0.55,0.52
0.51,0.54,0.56,0.55,0.51
0.51,0.55,0.56,0.56,0.52
0.51,0.54,0.56,0.55,0.52
