baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.51,0.54,0.54,0.55,0.5
0.52,0.55,0.55,0.57,0.5
0.51,0.54,0.54,0.55,0.5
0.51,0.54,0.54,0.55,0.5
0.51,0.54,0.54,0.55,0.5
0.51,0.54,0.54,0.55,0.51
0.52,0.55,0.55,0.56,0.5
0.51,0.54,0.54,0.54,0.5
0.5,0.52,0.52,0.53,0.5
0.5,0.52,0.52,0.53,0.49
0.5,0.52,0.52,0.53,0.48
0.5,0.52,0.52,0.53,0.48
0.5,0.52,0.52,0.53,0.48
0.5,0.52,0.52,0.52,0.48
0.49,0.5,0.5,0.51,0.47
0.48,0.48,0.48,0.49,0.46
0.48,0.48,0.48,0.5,0.46
0.48,0.48,0.48,0.49,0.46
0.48,0.48,0.48,0.49,0.46
0.47,0.46,0.46,0.47,0.45
0.47,0.46,0.46,0.47,0.44
0.47,0.46,0.46,0.47,0.44
0.48,0.48,0.48,0.48,0.44
0.47,0.46,0.46,0.46,0.44
0.46,0.45,0.45,0.45,0.43
0.46,0.45,0.45,0.45,0.42
0.45,0.43,0.43,0.43,0.42
0.44,0.41,0.41,0.42,0.41
0.45,0.43,0.43,0.43,0.41
0.45,0.43,0.43,0.43,0.41
0.44,0.41,0.41,0.42,0.41
0.44,0.41,0.41,0.42,0.4
0.44,0.41,0.41,0.42,0.4
0.44,0.41,0.41,0.42,0.41
0.45,0.43,0.43,0.44,0.42
0.45,0.43,0.43,0.43,0.42
0.45,0.43,0.43,0.43,0.43
0.45,0.43,0.43,0.44,0.42
0.45,0.43,0.43,0.43,0.42
0.45,0.43,0.43,0.42,0.42
0.44,0.41,0.41,0.41,0.41
0.45,0.43,0.43,0.42,0.4
0.44,0.41,0.41,0.4,0.4
0.43,0.39,0.39,0.38,0.4
0.43,0.39,0.39,0.39,0.39
0.44,0.41,0.41,0.4,0.4
0.44,0.41,0.41,0.4,0.41
0.44,0.41,0.41,0.4,0.4
0.44,0.41,0.41,0.4,0.41
0.43,0.39,0.39,0.38,0.4
0.42,0.37,0.37,0.37,0.39
0.43,0.39,0.39,0.38,0.38
0.44,0.41,0.39,0.39,0.38
0.44,0.41,0.39,0.39,0.38
0.44,0.41,0.39,0.39,0.38
0.43,0.39,0.38,0.38,0.38
0.44,0.41,0.39,0.38,0.38
0.45,0.43,0.41,0.4,0.38
0.45,0.43,0.41,0.39,0.38
0.45,0.43,0.41,0.39,0.38
0.45,0.43,0.41,0.39,0.38
0.45,0.43,0.41,0.39,0.38
0.44,0.41,0.39,0.38,0.38
0.44,0.41,0.39,0.38,0.37
0.44,0.41,0.38,0.37,0.36
0.43,0.39,0.36,0.36,0.35
0.43,0.39,0.36,0.36,0.34
0.43,0.39,0.36,0.36,0.34
0.43,0.39,0.36,0.36,0.33
0.43,0.39,0.36,0.36,0.33
0.43,0.39,0.36,0.36,0.34
0.44,0.41,0.38,0.37,0.33
0.44,0.41,0.38,0.37,0.33
0.44,0.41,0.38,0.37,0.33
0.44,0.41,0.38,0.37,0.32
0.43,0.39,0.36,0.35,0.32
0.43,0.39,0.36,0.35,0.31
0.43,0.39,0.36,0.35,0.31
0.44,0.41,0.38,0.37,0.32
0.43,0.39,0.36,0.35,0.32
0.43,0.39,0.36,0.35,0.31
0.43,0.39,0.36,0.35,0.31
0.43,0.39,0.36,0.36,0.31
0.43,0.39,0.36,0.36,0.32
0.43,0.39,0.36,0.36,0.33
0.43,0.39,0.36,0.36,0.33
0.42,0.37,0.33,0.34,0.32
0.41,0.36,0.32,0.32,0.31
0.4,0.34,0.3,0.31,0.3
0.4,0.34,0.3,0.31,0.29
0.4,0.34,0.29,0.3,0.3
0.4,0.34,0.29,0.3,0.29
0.39,0.32,0.27,0.27,0.29
0.39,0.32,0.26,0.27,0.28
0.39,0.32,0.25,0.25,0.28
0.39,0.32,0.25,0.25,0.28
0.39,0.32,0.27,0.26,0.28
0.38,0.3,0.25,0.24,0.29
0.38,0.3,0.26,0.24,0.29
0.38,0.3,0.27,0.24,0.3
0.37,0.29,0.26,0.24,0.3
0.36,0.27,0.25,0.23,0.3
0.36,0.27,0.25,0.23,0.29
0.37,0.29,0.27,0.24,0.29
0.37,0.29,0.26,0.24,0.28
0.37,0.29,0.26,0.24,0.29
0.37,0.29,0.26,0.25,0.29
0.38,0.3,0.28,0.26,0.3
0.39,0.32,0.3,0.27,0.3
0.39,0.32,0.3,0.28,0.31
0.39,0.32,0.29,0.27,0.31
0.39,0.32,0.29,0.28,0.32
0.39,0.32,0.3,0.29,0.33
0.38,0.3,0.29,0.28,0.32
0.39,0.32,0.32,0.31,0.32
0.4,0.34,0.32,0.32,0.33
0.4,0.34,0.32,0.32,0.34
0.39,0.32,0.32,0.31,0.33
0.38,0.3,0.3,0.29,0.32
0.38,0.3,0.3,0.3,0.31
0.37,0.29,0.29,0.28,0.31
0.37,0.29,0.29,0.28,0.31
0.37,0.29,0.29,0.29,0.31
0.38,0.3,0.31,0.31,0.31
0.39,0.32,0.32,0.31,0.31
0.4,0.34,0.33,0.33,0.32
0.4,0.34,0.33,0.33,0.32
0.4,0.34,0.34,0.33,0.32
0.39,0.32,0.32,0.31,0.32
0.4,0.34,0.33,0.32,0.31
0.4,0.34,0.33,0.32,0.31
0.4,0.34,0.33,0.33,0.31
0.41,0.36,0.35,0.34,0.32
0.42,0.37,0.36,0.34,0.33
0.42,0.37,0.37,0.36,0.33
0.43,0.39,0.39,0.38,0.33
0.43,0.39,0.4,0.38,0.33
0.44,0.41,0.4,0.39,0.32
0.45,0.43,0.43,0.42,0.33
0.45,0.43,0.44,0.43,0.34
0.46,0.45,0.45,0.44,0.35
0.45,0.43,0.44,0.42,0.35
0.45,0.43,0.44,0.43,0.35
0.46,0.45,0.45,0.43,0.35
0.46,0.45,0.44,0.43,0.34
0.46,0.45,0.44,0.43,0.35
0.46,0.45,0.44,0.43,0.35
0.46,0.45,0.44,0.43,0.34
0.45,0.43,0.43,0.42,0.34
0.45,0.43,0.43,0.42,0.33
0.45,0.43,0.43,0.42,0.33
0.44,0.41,0.41,0.4,0.33
0.44,0.41,0.41,0.4,0.33
0.45,0.43,0.43,0.42,0.34
0.46,0.45,0.44,0.43,0.35
0.46,0.45,0.44,0.43,0.35
0.46,0.45,0.45,0.44,0.36
0.45,0.43,0.44,0.42,0.35
0.45,0.43,0.44,0.43,0.35
0.45,0.43,0.44,0.43,0.36
0.45,0.43,0.45,0.43,0.36
0.45,0.43,0.44,0.43,0.36
0.46,0.45,0.45,0.45,0.36
0.46,0.45,0.45,0.44,0.37
0.46,0.45,0.45,0.44,0.38
0.46,0.45,0.46,0.45,0.38
0.46,0.45,0.45,0.44,0.39
