baseline_discrepances,dys_distances
0.118,0.29712595154676735
0.118,0.29783263889673534
0.119,0.29341777942498165
0.12,0.2890636077868575
0.12,0.2819864093392723
0.121,0.28174424799912984
0.121,0.28058186315393085
0.121,0.28128334430705687
0.121,0.2812005309504038
0.121,0.2797774223603508
0.122,0.27262607988689747
0.122,0.27203121693537197
0.122,0.2717967708906786
0.122,0.273138137569928
0.123,0.2675126964583541
0.124,0.2631499632043492
0.124,0.2601577359787052
0.124,0.2607430689605858
0.124,0.2568368081764897
0.125,0.2528390311192767
0.126,0.2517048605531152
0.126,0.2500355423625594
0.127,0.24647878550343266
0.128,0.24542582307825866
0.129,0.2421871067100119
0.128,0.24291201187135403
0.128,0.2409622395116845
0.129,0.23758908904218218
0.13,0.23474862818003916
0.13,0.23419280761279238
0.13,0.23419123249236595
0.13,0.2350554345274148
0.131,0.22948855008630864
0.131,0.22923186856184494
0.131,0.22825151674885896
0.133,0.22773969002400113
0.132,0.2295507312800166
0.133,0.22617657286133686
0.133,0.22617306922127578
0.133,0.22617052253097505
0.134,0.2251676103502092
0.135,0.2220029574250821
0.135,0.22151148972848653
0.135,0.22119505290973543
0.136,0.21658967211553248
0.135,0.2178494427456284
0.136,0.21818002914414214
0.136,0.21817880561141187
0.136,0.2145614583966777
0.138,0.21380013044690835
0.138,0.21456159404416017
0.138,0.21379975679227478
0.138,0.21337364544722856
0.139,0.20913000750887328
0.14,0.20614113277741866
0.14,0.20703636891573496
0.14,0.20589481432128937
0.141,0.20292585523658505
0.141,0.20089083958697232
0.142,0.1978652171843111
0.142,0.19727941836258453
0.142,0.196938545259694
0.142,0.19315656365135436
0.143,0.19293210757134513
0.143,0.19205723477974154
0.143,0.18891030207721932
0.143,0.18983385709225734
0.143,0.19080739531680602
0.143,0.18983406219790416
0.144,0.18870758144447813
0.144,0.1884213560516817
0.144,0.18941262869773157
0.144,0.18860175767442044
0.144,0.18860175767442044
0.145,0.18562137695270164
0.144,0.1872568056638439
0.145,0.1851606017420646
0.145,0.1836426197473302
0.147,0.18217091444420988
0.147,0.18112665561652566
0.147,0.18194887652393932
0.147,0.17914646594143238
0.148,0.17761933711857764
0.148,0.17679806324788083
0.148,0.17700260235931076
0.149,0.17416426819790468
0.149,0.1739075691263386
0.15,0.17283622354985417
0.151,0.16910885906745618
0.152,0.1678380490102921
0.152,0.1678380490102921
0.152,0.16731708174346252
0.152,0.16663773019467754
0.153,0.1662264429524216
0.154,0.16514889872222216
0.154,0.16292923374017698
0.155,0.1610707257553712
0.155,0.1602771198322202
0.155,0.15961600690226904
0.156,0.15754398107480616
0.157,0.1554761601655321
0.157,0.15523654014858407
0.157,0.15461657467968876
0.157,0.15424288366652272
0.158,0.15189031725583355
0.157,0.1518898610623377
0.158,0.15160947971891475
0.158,0.1501410187049857
0.159,0.1475319575410812
0.158,0.1490842182487374
0.159,0.14668799293481155
0.159,0.14593959539621681
0.16,0.1455347783589742
0.16,0.14380236932098345
0.16,0.144776657735229
0.161,0.1428455398260195
0.162,0.1407936670186877
0.161,0.14142532357797746
0.161,0.1408942132660444
0.162,0.1408942132660444
0.161,0.1419512503854278
0.161,0.1408942132660444
0.162,0.14167181119179797
0.162,0.14115418285209178
0.163,0.14056703354035538
0.163,0.14137359062633678
0.164,0.14037735216511324
0.164,0.14037735216511324
0.164,0.1394613632592469
0.164,0.13911865923792163
0.164,0.13948339901627077
0.164,0.1389873798737441
0.164,0.1389873798737441
0.164,0.13811490209083213
0.165,0.13717005866842946
0.165,0.13717005866842946
0.166,0.13578612838183288
0.166,0.13497990617667305
0.167,0.13302642104888454
0.168,0.13234570627011386
0.168,0.13242652017793183
0.168,0.13217559715495328
0.169,0.1314350839628984
0.169,0.13066369489158963
0.169,0.13066369489158963
0.169,0.13091477277556893
0.169,0.13026896162493384
0.169,0.13035691352999568
0.17,0.12909089138325508
0.171,0.12878140375070207
0.171,0.12778589177215574
0.172,0.12556304731015652
0.174,0.12467716935850821
0.174,0.12441963123703895
0.174,0.12454773732291186
0.175,0.12303717875136516
0.175,0.12220238872047542
0.176,0.11973404995206041
0.176,0.11817391773724728
0.177,0.11770849128141644
0.177,0.11688049483756707
0.178,0.11644615733858384
0.179,0.11541950980843954
0.179,0.11436791334882117
0.181,0.11340225796283046
0.181,0.11154387417946451
0.182,0.10918425793540082
0.183,0.10785713091520077
0.183,0.10584477545999749
0.183,0.10569870200652459
0.184,0.1040296645403134
0.184,0.1040296645403134
0.184,0.10382055739214749
0.184,0.10402811953328212
0.184,0.10426586826152619
0.184,0.10356396583602284
0.184,0.10356395385536818
0.184,0.10356395385536818
0.185,0.10171267822639417
0.186,0.1014841168833734
0.186,0.1014841168833734
0.186,0.10091909335325686
0.186,0.10004334946129291
0.186,0.09953583203796751
0.186,0.10138342458363858
0.187,0.09930521460684621
0.187,0.09788268846071475
0.187,0.09847892458844004
0.187,0.09961379327269179
0.187,0.09881351515157677
0.187,0.09833628322345336
0.188,0.0978054868309354
0.188,0.09625697879754036
0.188,0.09692558057169093
0.19,0.09647199349668303
0.19,0.095904537134912
0.191,0.09417336233059577
0.192,0.09346895481667944
0.193,0.09334326758819128
0.193,0.09334326758819128
0.194,0.09172680110922418
0.194,0.0910863020188049
0.194,0.0910863020188049
0.195,0.0905632732891475
0.195,0.08989403869785619
0.196,0.0881182100018851
0.196,0.08913984426628288
0.197,0.08924862507433695
0.197,0.08890979844782886
0.197,0.08842291740567387
0.199,0.08755600839684322
0.2,0.08697922397066526
0.2,0.08674819589507674
0.201,0.08565306466965288
0.2,0.08629361833241214
0.201,0.08546691139426527
0.201,0.08470218735056163
0.201,0.08530568257634902
0.201,0.0856757760913644
0.202,0.0840415984691196
0.202,0.08344658199371023
0.202,0.08400947029027436
0.202,0.08441419095221711
0.203,0.0834758907255447
0.204,0.0821390267098046
0.205,0.08086189416775573
0.205,0.08055663170098297
0.205,0.07993023088030139
0.206,0.0787123110204189
0.207,0.07858051380808295
0.207,0.07733149112618315
0.207,0.07733906016752927
0.209,0.07587151624817887
0.209,0.07445851515466125
0.209,0.07470371513942749
0.209,0.07439546669038312
0.21,0.07436251833032553
0.21,0.07393826986246751
0.21,0.07393787262055429
0.21,0.0747806146214579
0.21,0.07437470250185267
0.211,0.07384212868659218
0.211,0.07369504360999007
0.211,0.07438687202738774
0.212,0.07378874028472773
0.212,0.07336510871939972
0.212,0.07184605912681097
0.213,0.07126810479220128
0.214,0.07099894122321698
0.215,0.06966106131632209
0.215,0.06904612202997926
0.216,0.06849199506556523
0.216,0.06841299912660653
0.216,0.06679755834613121
0.218,0.06653911550359029
0.218,0.06653946594878828
0.218,0.06653929132786864
0.219,0.06459488409040878
0.22,0.06410001380886637
0.221,0.06362931496153063
0.22,0.06435704082286466
0.221,0.06390258699207726
0.221,0.06414428139872287
0.221,0.06396538841971712
0.221,0.06440233328453615
0.221,0.06362640218014651
0.222,0.06214479036955993
0.222,0.06197020558902054
0.222,0.06143385923003595
0.223,0.0609325237079981
0.224,0.06057319237485636
0.224,0.06040641125186675
0.224,0.060133434245768225
0.225,0.059915164805936755
0.225,0.0601902735282968
0.226,0.05954407179712726
0.227,0.058924813018142196
0.228,0.05779209299262195
0.229,0.05694278033476641
0.229,0.05685072321968576
0.228,0.05788493990393232
0.229,0.057426591189745094
0.229,0.05715365087232066
