baseline_discrepances,dys_distances
0.022,0.09978303015066504
0.022,0.09978303015066504
0.022,0.09886631425180017
0.021,0.09888170056348854
0.021,0.09888170056348854
0.023,0.08551122234791253
0.026,0.0794689957258173
0.026,0.07886830702240083
0.026,0.07886830702240083
0.026,0.0794689957258173
0.026,0.0761716698589775
0.026,0.07689322808859664
0.026,0.07689322808859664
0.027,0.07689322808859664
0.026,0.06948454977989817
0.028,0.05846316237821275
0.029,0.057870040860214675
0.029,0.05847254221107383
0.028,0.06269528916909317
0.028,0.06322121013105121
0.028,0.06322121013105121
0.027,0.07329739469225151
0.027,0.07329739469225151
0.027,0.07264366131715515
0.026,0.07806856518466246
0.027,0.07858860602616803
0.026,0.07806856518466246
0.026,0.07806856518466246
0.026,0.07756102826383583
0.026,0.07756102826383583
0.027,0.05555455604707737
0.028,0.05555455604707737
0.028,0.0676121304263203
0.028,0.06797216457603958
0.029,0.05996634307044351
0.029,0.05996634307044351
0.03,0.05996634307044351
0.03,0.05976152518574671
0.031,0.05374807363261041
0.03,0.05976220619076745
0.03,0.05997456910872108
0.032,0.057596271258339805
0.032,0.05795082392852401
0.032,0.057596271258339805
0.032,0.057596271258339805
0.033,0.05243206611654846
0.034,0.0519583498875717
0.034,0.0519583498875717
0.034,0.05244006696211571
0.034,0.05244006696211571
0.035,0.04895928323127623
0.035,0.0495863268218613
0.036,0.04382476760933844
0.036,0.043285991526601904
0.036,0.043285991526601904
0.037,0.0432892429062015
0.037,0.04280086306388422
0.038,0.04280086306388422
0.039,0.03807486278882288
0.039,0.03842039729045906
0.039,0.038423744776293685
0.039,0.038423744776293685
0.04,0.03495088791551035
0.043,0.035639765618624766
0.043,0.03547665806857936
0.044,0.03547665806857936
0.044,0.035473610941534686
0.043,0.038833531075505315
0.044,0.03890208615331481
0.044,0.03901267860870245
0.043,0.03890204598692505
0.043,0.038833531075505315
0.044,0.03890208615331481
0.044,0.038833531075505315
0.044,0.038833531075505315
0.043,0.038806229733635955
0.043,0.038833531075505315
0.043,0.038806229733635955
0.044,0.038806229733635955
0.044,0.038806229733635955
0.042,0.043694237509711326
0.042,0.04361540728223347
0.042,0.04361540728223347
0.042,0.043694237509711326
0.043,0.038807764653771865
0.045,0.039243848470572135
0.044,0.039372163796575266
0.045,0.039243848470572135
0.044,0.03915871071736937
0.045,0.03915871071736937
0.046,0.03661417142902361
0.048,0.03123507564235785
0.051,0.03415636397007816
0.051,0.03415636397007816
0.052,0.03268606438972883
0.053,0.02928806341543539
0.054,0.029251951833174854
0.054,0.02928806341543539
0.054,0.02928806341543539
0.054,0.027139196673232332
0.055,0.027139196673232332
0.055,0.027178472942280277
0.055,0.027139196673232332
0.055,0.027178472942280277
0.055,0.0272755550638697
0.055,0.0272755550638697
0.053,0.016725081880437087
0.054,0.033253391518141995
0.054,0.03375823136892454
0.054,0.033253391518141995
0.054,0.03280359642069777
0.053,0.03493545121740452
0.054,0.034670510394899726
0.054,0.03493545121740452
0.054,0.03493545121740452
0.054,0.03493545121740452
0.052,0.03468588735634122
0.053,0.03468588735634122
0.052,0.03447527037152166
0.052,0.03447527037152166
0.053,0.03194360887677243
0.056,0.01987719600302467
0.057,0.01866537661172888
0.057,0.01866537661172888
0.057,0.018943998427807744
0.058,0.018261183660769408
0.059,0.017869421497461135
0.059,0.01800728555909251
0.06,0.018005652371242374
0.062,0.014268295282251828
0.062,0.014268295282251828
0.061,0.014793929934194417
0.06,0.014793965218912379
0.061,0.014793907342675355
0.061,0.014268072633956672
0.06,0.014793907342675355
0.062,0.01782139595131564
0.062,0.01782139595131564
0.064,0.01896941876489687
0.064,0.019667774874959902
0.063,0.019667774874959902
0.064,0.018764308525778525
0.062,0.017820833972041962
0.064,0.018764308525778525
0.064,0.018764308525778525
0.066,0.018912455371305065
0.064,0.01896941876489687
0.065,0.01924256797394397
0.065,0.019583812239880812
0.064,0.01924256797394397
0.065,0.01924256797394397
0.064,0.01986142795376639
0.064,0.01966343045477114
0.063,0.020568307160364042
0.062,0.02056838761055797
0.062,0.02056838761055797
0.063,0.019667774874959902
0.063,0.019667890911935736
0.063,0.019667890911935736
0.062,0.020875873670853577
0.062,0.020524457789737764
0.063,0.020874313436318917
0.063,0.021286998074495654
0.063,0.021286998074495654
0.06,0.017923297391082494
0.062,0.020283244329513627
0.064,0.019311279458325926
0.063,0.019310798208113267
0.063,0.019310798208113267
0.063,0.018905557624360806
0.063,0.018566095099972292
0.063,0.0189041487483988
0.064,0.017824807407770742
0.064,0.017824807407770742
0.064,0.017824807407770742
0.065,0.017057626395312893
0.065,0.017057626395312893
0.065,0.016934614629719843
0.065,0.017057626395312893
0.066,0.017207135546980182
0.069,0.020554672853803788
0.069,0.020395079478168227
0.069,0.020395079478168227
0.07,0.021144271751976307
0.069,0.02143608896390321
0.07,0.020660702431011334
0.069,0.018058199213394847
0.069,0.018070172423687008
0.072,0.020937932507747493
0.073,0.020937932507747493
0.073,0.02093839654645529
0.072,0.020926800611167543
0.069,0.02560372279611534
0.067,0.02218329217439826
0.067,0.022342595028065314
0.068,0.02543437853473598
0.067,0.02555848593616826
0.067,0.02555848593616826
0.072,0.02466090698909134
0.072,0.02435708723799574
0.071,0.024923304246573547
0.071,0.0250855446299557
0.071,0.0250855446299557
0.071,0.025313460348384324
0.071,0.025313460348384324
0.072,0.02465903586433361
0.072,0.02465793797067578
0.072,0.024354910995414765
0.069,0.021524912207846778
0.069,0.021524912207846778
0.071,0.02487861134528121
0.072,0.02487823597421625
0.072,0.02487823597421625
0.071,0.02487823597421625
0.071,0.02487823597421625
0.072,0.02409886104644754
0.073,0.025754842707203573
0.073,0.025754842707203573
0.073,0.025754842707203573
0.073,0.025754842707203573
0.074,0.025754733436677807
0.075,0.029560136206547506
0.073,0.028615661319392627
0.074,0.0310079201833185
0.074,0.030870922726348234
0.076,0.032798486294829295
0.075,0.034186675872196835
0.074,0.036418467556941156
0.075,0.038932766787833854
0.075,0.03893250545044471
0.072,0.036418630756680795
0.073,0.0351182057437154
0.073,0.03492229798343127
0.073,0.0351182057437154
0.073,0.03492279430088408
0.072,0.03798661114226873
0.072,0.03770207528142053
0.07,0.03459784113975635
0.07,0.03428727770440728
0.068,0.03121812482994686
0.068,0.031218283358008574
0.068,0.031057312804328475
0.068,0.033575926887294945
0.07,0.029857711127011483
0.068,0.027804340941297183
0.068,0.027943892099828373
0.067,0.029097236834132796
0.067,0.029097236834132796
0.067,0.02902533792532487
