baseline_discrepances,dys_distances
0.114,0.16577549245388454
0.117,0.15470780127026074
0.117,0.1507559625789203
0.12,0.1507564674046677
0.127,0.14770451936875809
0.128,0.1512084860847186
0.127,0.15356419686305986
0.129,0.14513773654408796
0.128,0.14412071929121892
0.127,0.14435701048667426
0.125,0.14655521637191632
0.126,0.1441215321210357
0.131,0.14141162015678144
0.133,0.1372016546088182
0.134,0.13319183129005013
0.136,0.13040008138725143
0.135,0.1331459904787083
0.137,0.1348068514931336
0.137,0.12933997994556842
0.143,0.1104145444007886
0.148,0.10783267684489994
0.149,0.11100976814842956
0.151,0.10277895746482549
0.153,0.09917797700512865
0.155,0.09591180240169063
0.159,0.09596232000694224
0.163,0.09345720556594639
0.163,0.09656723465067978
0.165,0.09425557773904242
0.168,0.09340767175133895
0.17,0.08743151427989018
0.171,0.08812119743252764
0.173,0.08333493134947569
0.18,0.0794771812928948
0.184,0.07907612778308747
0.185,0.07801187391096259
0.184,0.07801043065573199
0.184,0.07509505077688587
0.185,0.07486564990794531
0.193,0.0748638737770391
0.193,0.07731191244794597
0.194,0.07732304247577247
0.194,0.07731794363511224
0.194,0.07486721873053265
0.195,0.07369213832606267
0.197,0.07287081556280665
0.198,0.07142754664941946
0.198,0.07486892566675413
0.204,0.07367769843870889
0.206,0.07415435284437003
0.206,0.07415435284437003
0.207,0.07593341086611097
0.207,0.07525391812437114
0.206,0.07525112404787547
0.206,0.07525112404787547
0.208,0.07457681011801617
0.208,0.07454709556524194
0.207,0.07247325908218281
0.205,0.07198114280514706
0.204,0.07292914995812454
0.208,0.06189661035472045
0.21,0.06084418170925185
0.21,0.0628496184440192
0.212,0.04602044695329939
0.213,0.047390122562831566
0.22,0.04726131913984363
0.22,0.04726131913984363
0.225,0.042011890358027854
0.224,0.040189851533474846
0.23,0.04036757555008872
0.229,0.043178393932953
0.231,0.04328692920344249
0.233,0.04382859335566633
0.234,0.04104252224268169
0.238,0.04127286464190583
0.238,0.03915734970104462
0.237,0.04127286464190583
0.239,0.039228014241116486
0.239,0.041859501903142596
0.238,0.04143787482451369
0.24,0.04067577514181977
0.243,0.04212724173482054
0.243,0.04230154598145085
0.246,0.03408353048068758
0.247,0.03410417309609867
0.247,0.03410417309609867
0.247,0.042218282259976
0.25,0.039010454468435735
0.247,0.04045592803358652
0.245,0.04207673073720118
0.25,0.03486195602998782
0.249,0.03486195602998782
0.246,0.03584271072568913
0.248,0.03412605642948987
0.248,0.03412605642948987
0.253,0.034514518410590764
0.256,0.03501356899447912
0.258,0.0340950447466846
0.259,0.033467666426597584
0.259,0.03503825614099414
0.261,0.03318340329075029
0.269,0.032030141991484115
0.267,0.029944036196163315
0.265,0.028478031679825846
0.26,0.02766153184833236
0.255,0.0206799164373127
0.255,0.024693703843625285
0.259,0.02022721826107378
0.265,0.021988574991085863
0.265,0.021988574991085863
0.266,0.023861896969346326
0.267,0.02200706766417958
0.271,0.020162170114960274
0.265,0.021641810380169078
0.27,0.016218586579001763
0.268,0.018550657868939068
0.269,0.018622664090763554
0.271,0.01650904388177179
0.268,0.01680800964104875
