baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.49,0.56,0.56,0.6,0.5
0.49,0.56,0.56,0.6,0.5
0.49,0.56,0.56,0.6,0.49
0.5,0.57,0.58,0.61,0.5
0.5,0.57,0.58,0.61,0.5
0.51,0.59,0.6,0.62,0.5
0.52,0.61,0.61,0.63,0.51
0.53,0.62,0.63,0.63,0.52
0.52,0.61,0.61,0.62,0.52
0.51,0.59,0.6,0.6,0.52
0.52,0.61,0.61,0.62,0.52
0.51,0.59,0.6,0.6,0.52
0.51,0.59,0.6,0.6,0.52
0.52,0.61,0.61,0.62,0.52
0.52,0.61,0.61,0.61,0.53
0.52,0.61,0.61,0.61,0.52
0.51,0.59,0.6,0.6,0.52
0.52,0.61,0.61,0.61,0.52
0.52,0.61,0.61,0.61,0.53
0.52,0.61,0.61,0.61,0.53
0.52,0.61,0.61,0.61,0.53
0.52,0.61,0.61,0.61,0.52
0.53,0.62,0.63,0.62,0.52
0.54,0.64,0.65,0.63,0.53
0.53,0.62,0.64,0.62,0.53
0.52,0.61,0.61,0.6,0.52
0.52,0.61,0.61,0.6,0.52
0.51,0.59,0.58,0.58,0.51
0.5,0.57,0.57,0.57,0.51
0.51,0.59,0.59,0.58,0.51
0.5,0.57,0.58,0.58,0.52
0.51,0.59,0.61,0.59,0.52
0.51,0.59,0.61,0.59,0.52
0.51,0.59,0.61,0.59,0.53
0.52,0.61,0.63,0.61,0.53
0.53,0.62,0.64,0.62,0.54
0.54,0.64,0.65,0.63,0.55
0.53,0.62,0.64,0.62,0.56
0.52,0.61,0.62,0.6,0.55
0.52,0.61,0.61,0.6,0.54
0.52,0.61,0.61,0.6,0.53
0.53,0.62,0.62,0.61,0.54
0.54,0.64,0.64,0.63,0.55
0.55,0.66,0.65,0.64,0.56
0.55,0.66,0.64,0.63,0.57
0.55,0.66,0.64,0.63,0.56
0.55,0.66,0.63,0.63,0.57
0.55,0.66,0.63,0.63,0.57
0.55,0.66,0.63,0.63,0.56
0.55,0.66,0.63,0.63,0.56
0.54,0.64,0.62,0.62,0.56
0.54,0.64,0.62,0.62,0.55
0.55,0.66,0.62,0.63,0.55
0.56,0.67,0.63,0.65,0.56
0.57,0.69,0.65,0.66,0.57
0.57,0.69,0.63,0.66,0.58
0.57,0.69,0.64,0.66,0.57
0.57,0.69,0.63,0.66,0.58
0.57,0.69,0.63,0.65,0.59
0.57,0.69,0.63,0.65,0.6
0.58,0.7,0.66,0.67,0.61
0.58,0.7,0.65,0.67,0.62
0.58,0.7,0.65,0.66,0.62
0.58,0.7,0.66,0.67,0.63
0.57,0.69,0.64,0.65,0.63
0.56,0.67,0.62,0.64,0.63
0.57,0.69,0.63,0.65,0.62
0.58,0.7,0.65,0.66,0.63
0.58,0.7,0.64,0.66,0.64
0.58,0.7,0.65,0.67,0.64
0.57,0.69,0.64,0.65,0.63
0.57,0.69,0.65,0.66,0.63
0.58,0.7,0.67,0.67,0.63
0.58,0.7,0.65,0.67,0.64
0.58,0.7,0.65,0.67,0.63
0.59,0.72,0.67,0.69,0.64
0.59,0.72,0.67,0.69,0.65
0.6,0.74,0.69,0.7,0.65
0.61,0.75,0.7,0.72,0.66
0.61,0.75,0.7,0.72,0.67
0.6,0.74,0.7,0.71,0.67
0.61,0.75,0.7,0.72,0.67
0.62,0.77,0.72,0.74,0.68
0.61,0.75,0.7,0.72,0.69
0.61,0.75,0.7,0.72,0.69
0.61,0.75,0.7,0.72,0.68
0.62,0.77,0.71,0.73,0.68
0.62,0.77,0.72,0.74,0.69
0.62,0.77,0.72,0.75,0.69
0.62,0.77,0.72,0.75,0.69
0.62,0.77,0.73,0.75,0.7
0.62,0.77,0.74,0.76,0.71
0.62,0.77,0.73,0.75,0.71
0.63,0.79,0.75,0.77,0.71
0.64,0.8,0.75,0.77,0.72
0.65,0.82,0.77,0.79,0.73
0.65,0.82,0.76,0.79,0.74
0.65,0.82,0.76,0.79,0.74
0.65,0.82,0.76,0.79,0.74
0.66,0.84,0.78,0.8,0.74
0.65,0.82,0.76,0.79,0.75
0.65,0.82,0.77,0.79,0.75
0.65,0.82,0.77,0.8,0.75
0.65,0.82,0.77,0.8,0.76
0.65,0.82,0.77,0.8,0.76
0.65,0.82,0.78,0.81,0.76
0.64,0.8,0.77,0.79,0.76
0.63,0.79,0.76,0.77,0.75
0.63,0.79,0.75,0.78,0.74
0.64,0.8,0.77,0.79,0.75
0.63,0.79,0.75,0.77,0.75
0.63,0.79,0.75,0.77,0.75
0.62,0.77,0.74,0.76,0.75
0.62,0.77,0.74,0.76,0.75
0.62,0.77,0.74,0.76,0.75
0.62,0.77,0.75,0.76,0.74
0.62,0.77,0.75,0.76,0.75
0.62,0.77,0.75,0.76,0.76
0.62,0.77,0.75,0.76,0.76
0.62,0.77,0.75,0.76,0.76
0.62,0.77,0.75,0.76,0.76
0.63,0.79,0.77,0.78,0.76
0.63,0.79,0.78,0.79,0.77
0.63,0.79,0.79,0.79,0.78
0.63,0.79,0.79,0.79,0.77
0.63,0.79,0.79,0.79,0.78
0.63,0.79,0.79,0.79,0.79
0.63,0.79,0.79,0.79,0.79
0.64,0.8,0.79,0.8,0.8
0.63,0.79,0.78,0.79,0.8
0.63,0.79,0.79,0.79,0.79
0.63,0.79,0.79,0.79,0.79
0.64,0.8,0.81,0.81,0.79
0.64,0.8,0.81,0.81,0.8
0.64,0.8,0.81,0.81,0.8
0.64,0.8,0.81,0.81,0.8
0.63,0.79,0.79,0.79,0.79
0.63,0.79,0.79,0.78,0.78
0.63,0.79,0.78,0.78,0.77
0.63,0.79,0.79,0.78,0.78
0.63,0.79,0.78,0.78,0.78
0.63,0.79,0.79,0.79,0.79
0.62,0.77,0.77,0.77,0.78
0.62,0.77,0.77,0.77,0.78
0.62,0.77,0.78,0.77,0.78
0.63,0.79,0.78,0.79,0.78
0.63,0.79,0.79,0.79,0.79
0.63,0.79,0.79,0.79,0.79
0.63,0.79,0.79,0.79,0.78
0.64,0.8,0.81,0.81,0.79
0.65,0.82,0.83,0.82,0.8
0.65,0.82,0.83,0.83,0.81
0.65,0.82,0.83,0.83,0.82
0.64,0.8,0.81,0.82,0.81
0.64,0.8,0.81,0.82,0.81
0.63,0.79,0.8,0.8,0.8
0.64,0.8,0.81,0.82,0.8
0.65,0.82,0.83,0.83,0.81
0.66,0.84,0.85,0.85,0.81
0.67,0.85,0.86,0.87,0.81
0.67,0.85,0.86,0.87,0.81
0.66,0.84,0.86,0.85,0.81
0.67,0.85,0.88,0.87,0.81
0.67,0.85,0.87,0.87,0.81
0.68,0.87,0.87,0.87,0.81
0.69,0.89,0.89,0.89,0.81
0.68,0.87,0.88,0.87,0.8
0.67,0.85,0.86,0.86,0.81
0.66,0.84,0.84,0.84,0.8
0.65,0.82,0.82,0.82,0.8
0.66,0.84,0.84,0.84,0.79
0.65,0.82,0.82,0.82,0.79
0.65,0.82,0.82,0.82,0.79
0.65,0.82,0.82,0.82,0.79
0.66,0.84,0.83,0.84,0.79
0.65,0.82,0.82,0.82,0.8
0.64,0.8,0.8,0.81,0.8
0.64,0.8,0.8,0.81,0.8
0.63,0.79,0.79,0.79,0.8
0.63,0.79,0.79,0.79,0.8
0.64,0.8,0.8,0.8,0.8
0.64,0.8,0.8,0.8,0.8
0.64,0.8,0.8,0.8,0.8
0.65,0.82,0.82,0.82,0.8
0.65,0.82,0.82,0.82,0.8
0.65,0.82,0.84,0.82,0.8
0.65,0.82,0.84,0.82,0.81
0.65,0.82,0.84,0.82,0.81
0.66,0.84,0.85,0.83,0.8
0.67,0.85,0.87,0.85,0.8
0.68,0.87,0.89,0.86,0.81
0.68,0.87,0.89,0.86,0.81
0.68,0.87,0.9,0.86,0.81
0.68,0.87,0.9,0.86,0.81
0.68,0.87,0.9,0.86,0.81
0.67,0.85,0.89,0.85,0.8
0.66,0.84,0.87,0.85,0.79
0.66,0.84,0.87,0.85,0.78
0.65,0.82,0.85,0.83,0.77
0.65,0.82,0.85,0.83,0.77
0.66,0.84,0.87,0.84,0.77
0.66,0.84,0.87,0.84,0.77
0.67,0.85,0.89,0.85,0.77
0.67,0.85,0.89,0.85,0.77
0.66,0.84,0.87,0.84,0.77
0.66,0.84,0.87,0.84,0.77
0.67,0.85,0.89,0.85,0.77
0.68,0.87,0.9,0.87,0.77
0.68,0.87,0.9,0.87,0.77
0.68,0.87,0.9,0.87,0.78
0.69,0.89,0.92,0.89,0.78
0.7,0.9,0.93,0.9,0.78
0.7,0.9,0.93,0.9,0.77
0.7,0.9,0.93,0.9,0.78
0.69,0.89,0.93,0.89,0.77
0.69,0.89,0.93,0.89,0.76
0.69,0.89,0.93,0.89,0.76
0.68,0.87,0.9,0.87,0.76
0.67,0.85,0.89,0.86,0.76
0.66,0.84,0.88,0.85,0.76
0.65,0.82,0.87,0.83,0.75
0.64,0.8,0.85,0.82,0.75
0.63,0.79,0.84,0.81,0.75
0.63,0.79,0.84,0.81,0.75
0.64,0.8,0.85,0.82,0.75
0.64,0.8,0.86,0.83,0.75
0.64,0.8,0.86,0.83,0.75
0.65,0.82,0.87,0.84,0.75
0.65,0.82,0.87,0.84,0.75
0.66,0.84,0.88,0.85,0.75
0.67,0.85,0.88,0.85,0.74
0.67,0.85,0.88,0.85,0.75
0.67,0.85,0.88,0.85,0.75
0.66,0.84,0.86,0.83,0.74
0.65,0.82,0.85,0.82,0.74
0.64,0.8,0.84,0.81,0.73
0.65,0.82,0.86,0.83,0.73
0.65,0.82,0.86,0.83,0.74
0.65,0.82,0.85,0.83,0.74
0.65,0.82,0.85,0.83,0.75
0.66,0.84,0.87,0.85,0.75
0.66,0.84,0.87,0.85,0.75
0.67,0.85,0.89,0.86,0.75
0.67,0.85,0.89,0.86,0.76
0.66,0.84,0.87,0.85,0.76
0.66,0.84,0.89,0.86,0.76
0.66,0.84,0.88,0.86,0.75
0.66,0.84,0.87,0.86,0.75
0.67,0.85,0.89,0.86,0.75
0.67,0.85,0.88,0.86,0.76
0.66,0.84,0.87,0.85,0.76
0.65,0.82,0.85,0.84,0.75
0.65,0.82,0.85,0.84,0.75
0.66,0.84,0.87,0.84,0.75
0.66,0.84,0.87,0.85,0.76
0.67,0.85,0.88,0.86,0.76
0.67,0.85,0.88,0.86,0.77
0.67,0.85,0.89,0.86,0.77
0.66,0.84,0.87,0.85,0.76
0.66,0.84,0.87,0.85,0.76
0.66,0.84,0.87,0.85,0.76
0.66,0.84,0.85,0.84,0.75
0.65,0.82,0.85,0.83,0.75
0.65,0.82,0.85,0.83,0.75
0.65,0.82,0.86,0.84,0.75
0.64,0.8,0.85,0.83,0.75
0.65,0.82,0.87,0.84,0.74
0.66,0.84,0.88,0.86,0.75
0.67,0.85,0.9,0.88,0.75
0.67,0.85,0.92,0.89,0.75
0.66,0.84,0.9,0.87,0.74
0.67,0.85,0.93,0.89,0.75
0.66,0.84,0.93,0.89,0.76
0.66,0.84,0.93,0.89,0.76
0.66,0.84,0.93,0.89,0.76
0.67,0.85,0.94,0.91,0.76
0.68,0.87,0.95,0.92,0.76
0.67,0.85,0.93,0.9,0.75
0.68,0.87,0.94,0.91,0.75
