baseline_discrepances,dys_distances
0.021,0.052941459846861647
0.022,0.031385605528357396
0.023,0.025749973452754826
0.023,0.025828223656849086
0.023,0.025828223656849086
0.024,0.025828223656849086
0.024,0.025828215302976985
0.023,0.02597251030642902
0.024,0.02597251030642902
0.029,0.022899465258538095
0.029,0.022397342677252984
0.036,0.032267621648118416
0.035,0.032267621648118416
0.035,0.03263773278269905
0.039,0.024829967332680142
0.04,0.024829967332680142
0.04,0.024973653832203593
0.045,0.03642114559870701
0.044,0.03642114559870701
0.044,0.03655847910452471
0.043,0.0418264053703684
0.046,0.03950038926126587
0.046,0.039598763378408966
0.046,0.03950038926126587
0.046,0.039598763378408966
0.046,0.03950038926126587
0.048,0.042279826354162234
0.049,0.04200923666785955
0.049,0.042279826354162234
0.049,0.042279826354162234
0.046,0.039500386815378805
0.046,0.03951850498576222
0.047,0.03965773084854546
0.047,0.03965773084854546
0.041,0.028275735068970013
0.042,0.02864643284978384
0.042,0.02864643284978384
0.058,0.02757401969188266
0.061,0.03171384567947805
0.061,0.03171384567947805
0.061,0.03171384567947805
0.061,0.032760283487745255
0.061,0.032760283487745255
0.061,0.032760283487745255
0.062,0.032760283487745255
0.062,0.03171384567947805
0.062,0.030847552342231143
0.062,0.03171384567947805
0.062,0.032760283487745255
0.062,0.033998546597768624
0.062,0.0354546111218478
0.062,0.0354546111218478
0.06,0.02951516652127259
0.059,0.026964227401189308
0.061,0.02762756134928541
0.061,0.02762756134928541
0.061,0.02762756134928541
0.06,0.02762756134928541
0.06,0.02762756134928541
0.061,0.03150119591959978
0.056,0.027858103642462696
0.056,0.027858103642462696
0.049,0.018360083344286886
0.05,0.018360083344286886
0.05,0.018360083344286886
0.047,0.016228073368577043
0.047,0.016228073368577043
0.048,0.016722328245164637
0.044,0.01569312769867775
0.044,0.01569312769867775
0.045,0.01569915928069195
0.045,0.029578949975636957
0.043,0.026527983616785426
0.043,0.025294202777500698
0.044,0.025294202777500698
0.043,0.02412029836963104
0.043,0.02412029836963104
0.042,0.02473402992996805
0.042,0.02473402992996805
0.041,0.02473402992996805
0.041,0.02569184142000698
0.042,0.02569184142000698
0.043,0.02569184142000698
0.042,0.02569184142000698
0.042,0.02569184142000698
0.045,0.030947331973305216
0.045,0.03211801098412581
0.045,0.03211801098412581
