baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.5,0.55,0.57,0.6,0.5
0.5,0.55,0.57,0.6,0.5
0.49,0.53,0.55,0.59,0.5
0.5,0.55,0.57,0.6,0.5
0.5,0.57,0.58,0.61,0.51
0.5,0.55,0.57,0.6,0.51
0.5,0.57,0.58,0.61,0.52
0.51,0.58,0.6,0.63,0.53
0.52,0.6,0.61,0.64,0.54
0.52,0.6,0.61,0.64,0.54
0.52,0.6,0.61,0.64,0.54
0.53,0.61,0.63,0.65,0.55
0.52,0.6,0.61,0.64,0.54
0.52,0.6,0.61,0.64,0.54
0.52,0.6,0.61,0.64,0.55
0.51,0.58,0.6,0.63,0.54
0.52,0.6,0.61,0.64,0.55
0.51,0.58,0.6,0.63,0.54
0.52,0.6,0.61,0.64,0.55
0.52,0.6,0.61,0.64,0.55
0.52,0.6,0.61,0.64,0.54
0.52,0.6,0.61,0.63,0.54
0.52,0.6,0.61,0.63,0.55
0.53,0.61,0.63,0.64,0.56
0.53,0.61,0.63,0.65,0.56
0.52,0.6,0.61,0.64,0.55
0.51,0.58,0.6,0.62,0.54
0.51,0.58,0.6,0.63,0.54
0.51,0.58,0.6,0.63,0.54
0.5,0.57,0.58,0.61,0.53
0.51,0.58,0.6,0.62,0.53
0.51,0.58,0.6,0.62,0.53
0.52,0.6,0.61,0.64,0.54
0.53,0.61,0.63,0.65,0.55
0.53,0.61,0.63,0.65,0.55
0.53,0.61,0.63,0.65,0.56
0.53,0.61,0.63,0.65,0.56
0.54,0.63,0.65,0.66,0.57
0.54,0.63,0.65,0.66,0.57
0.53,0.61,0.63,0.65,0.57
0.52,0.6,0.61,0.64,0.56
0.53,0.61,0.63,0.65,0.57
0.54,0.63,0.65,0.66,0.58
0.55,0.65,0.66,0.67,0.59
0.55,0.65,0.66,0.67,0.6
0.55,0.65,0.66,0.67,0.6
0.55,0.65,0.66,0.67,0.6
0.55,0.65,0.66,0.67,0.6
0.54,0.63,0.65,0.66,0.6
0.54,0.63,0.65,0.66,0.6
0.54,0.63,0.65,0.66,0.6
0.54,0.63,0.65,0.66,0.6
0.54,0.63,0.65,0.66,0.6
0.55,0.65,0.66,0.67,0.61
0.56,0.66,0.68,0.69,0.62
0.56,0.66,0.68,0.69,0.63
0.55,0.65,0.66,0.67,0.63
0.56,0.66,0.68,0.69,0.64
0.56,0.66,0.68,0.68,0.64
0.57,0.68,0.7,0.7,0.65
0.58,0.7,0.71,0.71,0.65
0.59,0.71,0.73,0.72,0.66
0.58,0.7,0.71,0.71,0.66
0.59,0.71,0.73,0.72,0.67
0.59,0.71,0.73,0.72,0.67
0.58,0.7,0.71,0.7,0.66
0.57,0.68,0.7,0.69,0.65
0.58,0.7,0.71,0.7,0.66
0.59,0.71,0.73,0.71,0.67
0.59,0.71,0.73,0.71,0.67
0.58,0.7,0.71,0.7,0.66
0.58,0.7,0.71,0.7,0.66
0.57,0.68,0.7,0.69,0.65
0.58,0.7,0.71,0.7,0.66
0.57,0.68,0.7,0.69,0.65
0.57,0.68,0.71,0.69,0.65
0.58,0.7,0.73,0.71,0.66
0.58,0.7,0.73,0.71,0.66
0.59,0.71,0.74,0.72,0.67
0.59,0.71,0.74,0.73,0.67
0.59,0.71,0.74,0.73,0.67
0.59,0.71,0.74,0.73,0.67
0.6,0.73,0.76,0.74,0.68
0.61,0.74,0.78,0.76,0.69
0.61,0.74,0.78,0.76,0.69
0.6,0.73,0.76,0.74,0.69
0.6,0.73,0.76,0.74,0.69
0.6,0.73,0.77,0.74,0.69
0.59,0.71,0.76,0.73,0.69
0.6,0.73,0.77,0.74,0.7
0.6,0.73,0.77,0.74,0.7
0.61,0.74,0.79,0.76,0.71
0.6,0.73,0.77,0.75,0.7
0.6,0.73,0.77,0.75,0.7
0.61,0.74,0.79,0.76,0.71
0.61,0.74,0.79,0.75,0.72
0.61,0.74,0.79,0.76,0.72
0.6,0.73,0.77,0.75,0.72
0.6,0.73,0.76,0.74,0.72
0.59,0.71,0.76,0.73,0.72
0.59,0.71,0.77,0.74,0.73
0.59,0.71,0.77,0.74,0.73
0.59,0.71,0.77,0.74,0.73
0.6,0.73,0.79,0.75,0.73
0.6,0.73,0.79,0.76,0.73
0.6,0.73,0.79,0.76,0.73
0.6,0.73,0.79,0.76,0.72
0.6,0.73,0.79,0.76,0.72
0.59,0.71,0.77,0.74,0.72
0.59,0.71,0.77,0.74,0.72
0.59,0.71,0.77,0.74,0.71
0.58,0.7,0.75,0.73,0.7
0.58,0.7,0.75,0.73,0.7
0.58,0.7,0.76,0.73,0.7
0.57,0.68,0.75,0.71,0.69
0.58,0.7,0.77,0.73,0.68
0.59,0.71,0.78,0.75,0.69
0.59,0.71,0.78,0.74,0.69
0.6,0.73,0.79,0.76,0.7
0.59,0.71,0.77,0.75,0.7
0.59,0.71,0.78,0.75,0.7
0.59,0.71,0.78,0.75,0.71
0.59,0.71,0.78,0.75,0.71
0.6,0.73,0.8,0.77,0.71
0.59,0.71,0.78,0.75,0.7
0.59,0.71,0.77,0.74,0.7
0.59,0.71,0.77,0.74,0.7
0.59,0.71,0.76,0.73,0.7
0.58,0.7,0.76,0.72,0.69
