baseline_discrepances,dys_distances
0.021,0.05513682242039487
0.021,0.05513682242039487
0.021,0.05513682242039487
0.021,0.054360391006940983
0.023,0.04914690097827976
0.025,0.048243193187997316
0.023,0.048065706414863525
0.025,0.02898744663904859
0.024,0.029457019790897564
0.024,0.029457019790897564
0.024,0.029457019790897564
0.024,0.029457019790897564
0.024,0.029457019790897564
0.024,0.02898744663904859
0.024,0.028577263375254715
0.025,0.028577946523458832
0.025,0.028577946523458832
0.026,0.028577946523458832
0.024,0.028577946523458832
0.025,0.028228166981547807
0.019,0.04715532158048796
0.019,0.027085463695205286
0.02,0.04715532158048796
0.02,0.04715532158048796
0.02,0.04715532158048796
0.02,0.027085463695205286
0.021,0.027085166458386226
0.021,0.026580157492900505
0.021,0.027085166458386226
0.021,0.027085166458386226
0.02,0.027085166458386226
0.02,0.027085166458386226
0.021,0.026580157492900505
0.02,0.026580157492900505
0.015,0.028716570155500443
0.015,0.028716570155500443
0.015,0.02897330952578205
0.015,0.028716570155500443
0.015,0.028511138177026423
0.015,0.028359427343129913
0.015,0.028359427343129913
0.015,0.02826361790279919
0.015,0.02826361790279919
0.015,0.028359427343129913
0.015,0.028511138177026423
0.015,0.028716570155500443
0.016,0.02897330952578205
0.019,0.027478090468933923
0.019,0.02702257483523172
0.019,0.026624996044789212
0.019,0.026287843917595387
0.019,0.026287843917595387
0.019,0.026624996044789212
0.019,0.026624996044789212
0.018,0.026624996044789212
0.017,0.028359269956096955
0.016,0.03605630598931934
0.035,0.03591784318723161
0.036,0.032229312198146065
0.036,0.0390692454308299
0.039,0.031352087128460965
0.041,0.02964758346405409
0.042,0.031082433381180465
0.043,0.03256407818333226
0.043,0.03256407818333226
0.043,0.03256407818333226
0.042,0.03257012884459287
0.042,0.03109572702360877
0.042,0.03109572702360877
0.042,0.03109572702360877
0.042,0.03109572702360877
0.045,0.03350351864492443
0.045,0.03350351864492443
0.044,0.03182760062373417
0.053,0.035162052659164694
0.053,0.035162052659164694
0.053,0.035162052659164694
0.052,0.035162052659164694
0.053,0.036896870312056136
0.054,0.03516513708190801
0.054,0.036896870312056136
0.054,0.036896870312056136
0.054,0.036896870312056136
0.053,0.036896870312056136
0.053,0.036896870312056136
0.055,0.03722487805877073
0.055,0.03530183320641428
0.055,0.03530183320641428
0.055,0.03722487805877073
0.056,0.03722487805877073
0.055,0.03722487805877073
0.056,0.03722487805877073
0.06,0.043726767179370817
0.06,0.043726767179370817
0.061,0.041606818522241185
0.062,0.039537582017881275
0.062,0.039537582017881275
0.064,0.027166663423954504
0.061,0.026226285736252138
0.061,0.026226285736252138
0.061,0.026226285736252138
0.061,0.026226285736252138
0.06,0.02726490875209428
0.061,0.026226285736252138
0.062,0.02726490875209428
0.062,0.02838776344320576
0.062,0.02838776344320576
0.081,0.029591408079429733
0.062,0.029591408079429733
0.059,0.02301354690939811
0.059,0.02301354690939811
0.056,0.02387703103982078
0.055,0.030729963972001846
0.054,0.030729963972001846
0.053,0.030296113615999924
0.053,0.030296113615999924
0.053,0.030296113615999924
0.053,0.030296113615999924
0.057,0.03607792165334617
0.057,0.036684607331226825
0.057,0.036684607331226825
0.057,0.036684607331226825
0.054,0.030720424384408952
0.054,0.03121495137197726
0.054,0.03121495137197726
0.049,0.03247453862419122
0.049,0.03247453862419122
0.049,0.033119980106845026
0.062,0.0341580386078388
0.061,0.033791997792171825
0.06,0.033791997792171825
0.06,0.03349544291625242
0.06,0.03349544291625242
0.06,0.03327127333963102
0.06,0.03327127333963102
0.06,0.03349544291625242
0.058,0.0573994300658657
0.058,0.0573994300658657
0.058,0.0573994300658657
0.063,0.06504822183480027
0.064,0.041059931712201826
0.064,0.041059931712201826
0.064,0.041059931712201826
0.059,0.03349544291625242
0.059,0.03349544291625242
0.059,0.03349544291625242
0.057,0.03379183973729828
0.057,0.033494493858154006
0.058,0.04133620562520118
0.059,0.031080582713241295
0.059,0.031080582713241295
0.06,0.031080582713241295
0.06,0.031080582713241295
0.063,0.03748101829916311
0.061,0.03748334284179279
0.061,0.03605276395909722
0.061,0.03605276395909722
0.061,0.03605276395909722
0.041,0.034676576241590075
0.041,0.03335661687547047
0.043,0.034754586827972285
0.042,0.034754586827972285
0.042,0.034754586827972285
0.042,0.034754586827972285
0.045,0.02431111915999709
0.045,0.02486331909589429
0.045,0.025531028976992724
0.045,0.025531028976992724
0.045,0.025531028976992724
0.041,0.01945895688032007
0.041,0.01945895688032007
0.041,0.01945895688032007
0.042,0.01674436262840542
0.041,0.01674436262840542
0.041,0.0194590585554288
0.041,0.0194590585554288
0.038,0.01780851190282681
0.038,0.01780851190282681
0.038,0.017454447662744954
0.025,0.014939622753985844
0.025,0.015692212982180265
0.026,0.016522760940013932
0.026,0.016522760940013932
0.026,0.016522760940013932
0.026,0.01742755147073519
0.026,0.01742755147073519
0.026,0.016522760940013932
0.027,0.01742755147073519
0.032,0.01941265840166033
0.032,0.018794457198811704
0.027,0.029637590254921443
0.025,0.027984500389247668
0.025,0.02802141163003006
0.026,0.02802141163003006
0.026,0.027984500389247668
0.026,0.027984500389247668
0.026,0.02802141163003006
0.026,0.027984500389247668
0.027,0.027984500389247668
0.024,0.029500847256475927
0.026,0.02842066642832608
0.026,0.02842066642832608
0.026,0.02842066642832608
0.026,0.02842066642832608
0.023,0.03553945769490182
0.027,0.024506534272145695
0.027,0.023936897368816594
0.029,0.017676194428259746
0.03,0.017676194428259746
0.03,0.017676194428259746
0.031,0.01741799078100374
0.048,0.02344590482977408
0.048,0.02344590482977408
0.048,0.02344590482977408
0.048,0.02344590482977408
0.045,0.016491429283398248
0.046,0.025416812514592414
0.046,0.025453561911474333
0.046,0.025453561911474333
0.046,0.025453561911474333
0.046,0.025453561911474333
0.045,0.025552153744582126
0.045,0.025552153744582126
0.044,0.02571365893959604
0.044,0.02571365893959604
0.045,0.02571365893959604
0.045,0.025545945547882046
0.045,0.02571365893959604
0.063,0.025552153744582126
0.063,0.025453561911474333
0.063,0.025453561911474333
0.063,0.025552153744582126
0.063,0.02571629651317426
0.065,0.018290927788568733
0.065,0.018423161488342908
0.067,0.01828653566924996
0.067,0.018423161488342908
0.067,0.018423161488342908
0.071,0.016346175075037123
0.066,0.014282566187691682
0.066,0.01500942515466152
0.067,0.01500942515466152
0.067,0.015805480584118688
0.067,0.01500942515466152
0.068,0.01580585969157177
0.068,0.01580585969157177
0.068,0.01580585969157177
0.068,0.01500942515466152
0.068,0.01580585969157177
0.067,0.01580585969157177
0.068,0.01500942515466152
0.066,0.030588421826040022
0.065,0.030588421826040022
0.065,0.032109645721687764
0.068,0.01666872551224695
0.068,0.01759635382490147
0.065,0.027647079694230508
0.064,0.027085166458386226
0.062,0.03416270294717615
0.062,0.03446496916326465
0.061,0.03446496916326465
