baseline_discrepances,dys_distances
0.11,0.15739096380684914
0.109,0.1573888256197279
0.106,0.16151204364341518
0.107,0.1576752690163475
0.111,0.1381147332994333
0.111,0.1381147332994333
0.115,0.12858808259597795
0.117,0.12486138933959139
0.116,0.12482975061433835
0.118,0.11941354334447996
0.118,0.1172016301505727
0.12,0.11186994137394829
0.125,0.11064357147340831
0.13,0.10692177586217208
0.132,0.09663050128983147
0.133,0.09569547395118944
0.132,0.09631842170065287
0.133,0.0962785677677086
0.132,0.09720425341165294
0.134,0.11261935297830974
0.133,0.09673293079414863
0.136,0.09350114491613966
0.139,0.08332728017186766
0.143,0.07798368611915524
0.145,0.07289515749300211
0.142,0.0739470983758317
0.143,0.0739470983758317
0.143,0.0739470983758317
0.144,0.07301829241300122
0.149,0.07200842595562129
0.155,0.06690084733105353
0.155,0.06690043663079441
0.156,0.06346391906314348
0.159,0.05897840196672614
0.164,0.058918332858379545
0.163,0.05932435447541079
0.162,0.06060553932609872
0.164,0.05703780037841471
0.165,0.05698426497405113
0.172,0.056121647018529786
0.173,0.059035603062029006
0.174,0.058976455119440586
0.175,0.05621717016721571
0.176,0.05420000746245545
0.176,0.05435175376385966
0.184,0.053974331459863106
0.188,0.03827680934038237
0.188,0.03827680934038237
0.187,0.03828992912728269
0.189,0.03933910772132805
0.191,0.03730914735562496
0.192,0.036773057932142104
0.192,0.03734319515616306
0.192,0.034537593336452815
0.197,0.02555204700809348
0.201,0.027550843192639334
0.202,0.02867130566597824
0.205,0.026962145391611562
0.201,0.03212142863983955
0.198,0.0313942459684651
0.206,0.03019346809841874
0.206,0.03145384042878495
0.207,0.034089052538354175
0.206,0.03439094246325715
0.203,0.03301240086010664
0.203,0.03301240086010664
0.204,0.03301240086010664
0.202,0.03332735967724992
0.206,0.03574828806730514
0.21,0.030673651343150914
0.21,0.030074932181301323
0.213,0.025528294517296633
0.213,0.02551782690669455
0.215,0.028549252386184335
0.221,0.02705615591922314
0.223,0.027554935230469535
0.222,0.0259660394391122
0.225,0.028426239177500756
0.226,0.029981205592504424
0.225,0.027921995299467754
0.226,0.027921995299467754
0.23,0.02698373308547189
0.233,0.023570825344979715
0.241,0.02072185757775747
0.241,0.02072185757775747
0.25,0.01998524119850201
0.249,0.026249970045938053
0.251,0.02743158838075338
0.248,0.03660080855224151
0.248,0.036085869951723304
0.25,0.026630952142518167
0.251,0.028644924048529363
0.257,0.038432043615892655
0.259,0.03966344601099532
0.267,0.038774770177543647
0.265,0.038582967745287466
0.272,0.04079746554647533
0.275,0.04400507949824518
0.275,0.043587601801054525
0.276,0.043587601801054525
0.281,0.035150889262677995
0.282,0.03487834789017197
0.282,0.03487834789017197
0.286,0.03499676450799662
0.286,0.03499676450799662
0.284,0.027431151717784173
0.284,0.027431151717784173
0.283,0.02258390868805716
0.28,0.02021150769388498
0.287,0.021616869307017283
0.284,0.02227741345707175
0.284,0.02543766922417724
0.282,0.024377616112311918
0.276,0.02318739778981009
0.276,0.02318739778981009
0.274,0.022234683497851793
0.277,0.020243862608921172
0.276,0.020243862608921172
0.274,0.016701636080613647
0.279,0.018335902441620262
0.278,0.018335817744009282
0.287,0.01885060157932215
0.286,0.020418058481979886
0.283,0.01990508736681904
0.28,0.02129482256504762
0.279,0.01911122513689676
0.281,0.021003022629271076
0.28,0.021003022629271076
0.282,0.019217633205426684
0.29,0.01991108977786979
0.287,0.022184568187775585
0.281,0.026111577249885068
0.279,0.025154347859457776
0.284,0.024088023170155203
0.283,0.023695168396861786
0.287,0.023068397033303184
0.287,0.023068397033303184
0.293,0.023177591746366497
0.292,0.020152745702421048
0.295,0.019335125858383845
0.29,0.019335125858383845
0.299,0.019335125858383845
0.297,0.016385627562089493
0.299,0.013613950417882053
0.298,0.011671260891488549
0.298,0.011661303458611223
0.29,0.00995522750067721
0.285,0.01069606008532431
0.285,0.01069606008532431
0.286,0.012676372228069846
0.285,0.012669104113589978
0.286,0.011646931659798552
0.287,0.011898957234929178
0.284,0.010511506269649341
0.286,0.012321153501567237
0.28,0.015001202172552772
0.276,0.015970324667412168
0.275,0.014472248808751267
0.272,0.017264600215642332
0.272,0.017264600215642332
0.277,0.01430309561939806
0.271,0.014939182068834675
0.272,0.010828420071263783
0.27,0.010552248222489293
0.273,0.011438233688783233
0.273,0.014091072644009547
0.276,0.015778752867954965
0.277,0.016796112486981353
0.286,0.01987623952642268
0.282,0.02536834288750174
0.281,0.026113437241832134
0.278,0.024881046837760882
0.273,0.02527901368772989
0.274,0.02601473486722987
0.271,0.02626143486173927
0.268,0.02767556261342634
0.265,0.028040682028020958
0.267,0.026268028261443768
0.265,0.03082793262325906
0.262,0.03274526563389567
0.262,0.03274526563389567
0.262,0.03274526563389567
0.256,0.03615565042860558
0.252,0.039299620737688626
0.251,0.04285220267380839
0.253,0.04502894327307445
0.244,0.04733773848877288
0.25,0.04733773848877288
0.248,0.04579180499551047
0.248,0.045730732522322765
0.248,0.04281915074133378
0.248,0.04281915074133378
0.252,0.041626191150250555
0.243,0.038135138532481266
0.245,0.03419578929058531
0.238,0.03419578929058531
0.238,0.037755247473658694
0.23,0.03691377367800784
0.232,0.038825631743613385
0.237,0.04205861045187747
